city_name,country,location_id,num_users,avg_age,std_age,min_age,max_age,admin_ratio,description,region,desc_length,is_touristique,is_capitale,is_historique,is_moderne,visiteurs
Tokyo-Sud,Japon,1552,1,19.0,0.0,19,19,0.0,"Capitale japonaise, connue pour ses quartiers animés et ses temples. (quartier-Sud)",Asie,83.0,0,1,0,0,1599
Toronto,Canada,1064,2,42.0,5.656854249492381,38,46,0.5,"Ville multiculturelle, connue pour la CN Tower.",Amériques,47.0,0,0,0,0,1328
Toronto-Est,Canada,1766,1,54.0,0.0,54,54,0.0,"Ville multiculturelle, connue pour la CN Tower. (quartier-Est)",Amériques,62.0,0,0,0,0,1376
Toronto-Nord,Canada,1298,1,19.0,0.0,19,19,0.0,"Ville multiculturelle, connue pour la CN Tower. (quartier-Nord)",Amériques,63.0,0,0,0,0,849
Toulouse,France,1021,1,36.0,0.0,36,36,1.0,"Ville rose, réputée pour son industrie aéronautique et son ambiance étudiante.",Europe_Ouest,78.0,1,0,0,0,2210
Toulouse-Est,France,1723,1,48.0,0.0,48,48,1.0,"Ville rose, réputée pour son industrie aéronautique et son ambiance étudiante. (quartier-Est)",Europe_Ouest,93.0,1,0,0,0,2316
Toulouse-Nord,France,1255,1,32.0,0.0,32,32,0.0,"Ville rose, réputée pour son industrie aéronautique et son ambiance étudiante. (quartier-Nord)",Europe_Ouest,94.0,1,0,0,0,2143
Toulouse-Ouest,France,1957,2,34.5,2.1213203435596424,33,36,1.0,"Ville rose, réputée pour son industrie aéronautique et son ambiance étudiante. (quartier-Ouest)",Europe_Ouest,95.0,1,0,0,0,1707
Tozeur,Tunisie,1011,2,29.0,4.242640687119285,26,32,1.0,"Ville du désert, connue pour ses oasis et ses décors de cinéma de Star Wars.",Maghreb,76.0,0,0,0,0,1910
Tozeur-Est,Tunisie,1713,2,29.5,13.435028842544405,20,39,1.0,"Ville du désert, connue pour ses oasis et ses décors de cinéma de Star Wars. (quartier-Est)",Maghreb,91.0,0,0,0,0,1455
Tozeur-Nord,Tunisie,1245,2,57.5,3.5355339059327378,55,60,1.0,"Ville du désert, connue pour ses oasis et ses décors de cinéma de Star Wars. (quartier-Nord)",Maghreb,92.0,0,0,0,0,1860
Tozeur-Ouest,Tunisie,1947,2,37.5,21.920310216782973,22,53,0.5,"Ville du désert, connue pour ses oasis et ses décors de cinéma de Star Wars. (quartier-Ouest)",Maghreb,93.0,0,0,0,0,1603
Tromsø,Norvège,1138,1,45.0,0.0,45,45,0.0,"Ville du nord, célèbre pour les aurores boréales.",Europe_Nord,49.0,1,0,0,0,1206
Tromsø-Nord,Norvège,1372,2,21.0,2.8284271247461903,19,23,1.0,"Ville du nord, célèbre pour les aurores boréales. (quartier-Nord)",Europe_Nord,65.0,1,0,0,0,2179
Tromsø-Sud,Norvège,1606,2,39.5,2.1213203435596424,38,41,1.0,"Ville du nord, célèbre pour les aurores boréales. (quartier-Sud)",Europe_Nord,64.0,1,0,0,0,2130
Trondheim,Norvège,1136,1,57.0,0.0,57,57,0.0,"Ville étudiante, réputée pour sa cathédrale et son université.",Europe_Nord,62.0,1,0,0,0,1346
Trondheim-Est,Norvège,1838,2,36.0,14.142135623730953,26,46,0.0,"Ville étudiante, réputée pour sa cathédrale et son université. (quartier-Est)",Europe_Nord,77.0,1,0,0,0,1862
Trondheim-Sud,Norvège,1604,3,39.0,11.0,28,50,0.3333333333333333,"Ville étudiante, réputée pour sa cathédrale et son université. (quartier-Sud)",Europe_Nord,77.0,1,0,0,0,2477
Tunis,Tunisie,1001,3,29.666666666666668,15.30795000427338,18,47,0.3333333333333333,Belle ,Maghreb,6.0,0,0,0,0,1000
Turku-Est,Finlande,1844,2,29.0,1.4142135623730951,28,30,0.0,"Ville historique, célèbre pour son château et sa rivière. (quartier-Est)",Europe_Nord,72.0,1,0,1,0,1477
Turku-Sud,Finlande,1610,2,57.5,2.1213203435596424,56,59,0.0,"Ville historique, célèbre pour son château et sa rivière. (quartier-Sud)",Europe_Nord,72.0,1,0,1,0,2053
Uppsala-Est,Suède,1834,1,54.0,0.0,54,54,1.0,"Ville universitaire, célèbre pour sa cathédrale. (quartier-Est)",Europe_Nord,63.0,1,0,0,0,1742
Utrecht,Pays-Bas,1167,5,37.2,12.45792920191795,25,56,0.4,"Ville universitaire, réputée pour ses canaux et ses églises.",Europe_Ouest,60.0,1,0,0,0,2350
Valence,Espagne,1046,3,27.0,5.5677643628300215,21,32,0.0,"Ville côtière, connue pour la Cité des arts et des sciences et la paëlla.",Europe_Sud,73.0,0,0,0,0,1831
Valence-Nord,Espagne,1280,1,18.0,0.0,18,18,0.0,"Ville côtière, connue pour la Cité des arts et des sciences et la paëlla. (quartier-Nord)",Europe_Sud,89.0,0,0,0,0,1085
Valence-Ouest,Espagne,1982,1,42.0,0.0,42,42,1.0,"Ville côtière, connue pour la Cité des arts et des sciences et la paëlla. (quartier-Ouest)",Europe_Sud,90.0,0,0,0,0,1637
Valence-Sud,Espagne,1514,1,45.0,0.0,45,45,0.0,"Ville côtière, connue pour la Cité des arts et des sciences et la paëlla. (quartier-Sud)",Europe_Sud,88.0,0,0,0,0,1097
Valparaíso,Chili,1125,2,42.0,4.242640687119285,39,45,0.5,"Ville portuaire, célèbre pour ses collines colorées.",Amériques,52.0,1,0,0,0,1779
Valparaíso-Est,Chili,1827,1,27.0,0.0,27,27,0.0,"Ville portuaire, célèbre pour ses collines colorées. (quartier-Est)",Amériques,67.0,1,0,0,0,1870
Vancouver,Canada,1066,4,40.5,14.20093893609386,21,54,0.25,"Ville de la côte ouest, célèbre pour ses montagnes et son port.",Amériques,63.0,1,0,0,0,2017
Vancouver-Est,Canada,1768,1,36.0,0.0,36,36,0.0,"Ville de la côte ouest, célèbre pour ses montagnes et son port. (quartier-Est)",Amériques,78.0,1,0,0,0,1616
Vancouver-Nord,Canada,1300,1,47.0,0.0,47,47,0.0,"Ville de la côte ouest, célèbre pour ses montagnes et son port. (quartier-Nord)",Amériques,79.0,1,0,0,0,2274
Vancouver-Ouest,Canada,2002,1,27.0,0.0,27,27,1.0,"Ville de la côte ouest, célèbre pour ses montagnes et son port. (quartier-Ouest)",Amériques,80.0,1,0,0,0,2296
Vancouver-Sud,Canada,1534,2,33.5,16.263455967290593,22,45,1.0,"Ville de la côte ouest, célèbre pour ses montagnes et son port. (quartier-Sud)",Amériques,78.0,1,0,0,0,1751
Varsovie,Pologne,1149,2,51.0,4.242640687119285,48,54,0.5,"Capitale polonaise, connue pour sa vieille ville et ses musées.",Europe_Est,63.0,1,1,0,0,1518
Varsovie-Est,Pologne,1851,1,50.0,0.0,50,50,0.0,"Capitale polonaise, connue pour sa vieille ville et ses musées. (quartier-Est)",Europe_Est,78.0,1,1,0,0,2378
Varsovie-Nord,Pologne,1383,3,35.333333333333336,9.50438495292217,26,45,0.3333333333333333,"Capitale polonaise, connue pour sa vieille ville et ses musées. (quartier-Nord)",Europe_Est,79.0,1,1,0,0,2293
Varsovie-Sud,Pologne,1617,1,20.0,0.0,20,20,1.0,"Capitale polonaise, connue pour sa vieille ville et ses musées. (quartier-Sud)",Europe_Est,78.0,1,1,0,0,1826
Venise,Italie,1041,3,31.0,13.45362404707371,20,46,0.3333333333333333,"Ville des canaux, réputée pour la place Saint-Marc et le carnaval.",Europe_Sud,66.0,1,0,0,0,2040
Venise-Est,Italie,1743,1,27.0,0.0,27,27,0.0,"Ville des canaux, réputée pour la place Saint-Marc et le carnaval. (quartier-Est)",Europe_Sud,81.0,1,0,0,0,2199
Venise-Nord,Italie,1275,1,24.0,0.0,24,24,0.0,"Ville des canaux, réputée pour la place Saint-Marc et le carnaval. (quartier-Nord)",Europe_Sud,82.0,1,0,0,0,2280
Venise-Ouest,Italie,1977,4,41.0,16.14517471774978,21,56,0.75,"Ville des canaux, réputée pour la place Saint-Marc et le carnaval. (quartier-Ouest)",Europe_Sud,83.0,1,0,0,0,1976
Venise-Sud,Italie,1509,2,45.5,2.1213203435596424,44,47,1.0,"Ville des canaux, réputée pour la place Saint-Marc et le carnaval. (quartier-Sud)",Europe_Sud,81.0,1,0,0,0,2472
Vienne-Est,Autriche,1881,3,39.333333333333336,1.5275252316519474,38,41,0.6666666666666666,"Capitale autrichienne, connue pour ses palais et sa musique classique. (quartier-Est)",Europe_Ouest,85.0,0,1,0,0,1225
Vienne-Nord,Autriche,1413,2,29.0,0.0,29,29,0.5,"Capitale autrichienne, connue pour ses palais et sa musique classique. (quartier-Nord)",Europe_Ouest,86.0,0,1,0,0,1213
Waterford-Est,Irlande,1890,1,47.0,0.0,47,47,1.0,"Ville du sud-est, réputée pour son cristal. (quartier-Est)",Europe_Nord,58.0,1,0,0,0,1835
Waterford-Nord,Irlande,1422,1,46.0,0.0,46,46,0.0,"Ville du sud-est, réputée pour son cristal. (quartier-Nord)",Europe_Nord,59.0,1,0,0,0,1624
Wellington-Nord,Nouvelle-Zélande,1434,2,43.0,14.142135623730953,33,53,1.0,"Capitale, réputée pour son musée Te Papa et ses collines. (quartier-Nord)",Océanie,73.0,1,1,0,0,2426
Wroclaw-Est,Pologne,1854,1,51.0,0.0,51,51,0.0,"Ville étudiante, connue pour ses nains et ses ponts. (quartier-Est)",Europe_Est,67.0,0,0,0,0,855
Wroclaw-Nord,Pologne,1386,1,19.0,0.0,19,19,1.0,"Ville étudiante, connue pour ses nains et ses ponts. (quartier-Nord)",Europe_Est,68.0,0,0,0,0,1476
Wroclaw-Sud,Pologne,1620,1,26.0,0.0,26,26,1.0,"Ville étudiante, connue pour ses nains et ses ponts. (quartier-Sud)",Europe_Est,67.0,0,0,0,0,1054
Yogyakarta-Est,Indonésie,1916,2,41.0,11.31370849898476,33,49,0.0,"Ville culturelle, connue pour ses temples et son art. (quartier-Est)",Asie,68.0,0,0,0,0,1853
Yogyakarta-Nord,Indonésie,1448,1,55.0,0.0,55,55,1.0,"Ville culturelle, connue pour ses temples et son art. (quartier-Nord)",Asie,69.0,0,0,0,0,1009
Yogyakarta-Sud,Indonésie,1682,1,33.0,0.0,33,33,1.0,"Ville culturelle, connue pour ses temples et son art. (quartier-Sud)",Asie,68.0,0,0,0,0,848
Zarzis,Tunisie,1014,2,44.0,22.62741699796952,28,60,0.5,"Ville balnéaire du sud, appréciée pour ses plages tranquilles.",Maghreb,62.0,1,0,0,0,1366
Zarzis-Est,Tunisie,1716,1,53.0,0.0,53,53,0.0,"Ville balnéaire du sud, appréciée pour ses plages tranquilles. (quartier-Est)",Maghreb,77.0,1,0,0,0,1463
Zarzis-Ouest,Tunisie,1950,2,32.5,17.67766952966369,20,45,1.0,"Ville balnéaire du sud, appréciée pour ses plages tranquilles. (quartier-Ouest)",Maghreb,79.0,1,0,0,0,2239
Zurich,Suisse,1174,2,34.5,6.363961030678928,30,39,0.5,"Ville financière, connue pour son lac et sa vieille ville.",Europe_Ouest,58.0,0,0,0,0,1737
Zurich-Est,Suisse,1876,2,34.0,4.242640687119285,31,37,0.0,"Ville financière, connue pour son lac et sa vieille ville. (quartier-Est)",Europe_Ouest,73.0,0,0,0,0,1382
Zurich-Nord,Suisse,1408,1,18.0,0.0,18,18,1.0,"Ville financière, connue pour son lac et sa vieille ville. (quartier-Nord)",Europe_Ouest,74.0,0,0,0,0,1043
Zurich-Sud,Suisse,1642,1,55.0,0.0,55,55,1.0,"Ville financière, connue pour son lac et sa vieille ville. (quartier-Sud)",Europe_Ouest,73.0,0,0,0,0,1741
Vancouver-Nord_syn1,Canada,11300,2,48.02244626812116,0.1379293385056422,47,47,0.0743728257114137,"Ville de la côte ouest, célèbre pour ses montagnes et son port. (quartier-Nord)",Amériques,83.03612742477665,1,0,0,0,1747
Vancouver-Nord_syn2,Canada,11301,2,47.30956775705861,0.5678044089720417,47,47,0.0,"Ville de la côte ouest, célèbre pour ses montagnes et son port. (quartier-Nord)",Amériques,57.46097666463902,1,0,0,0,1747
Innsbruck_syn1,Autriche,11181,1,34.038726087064504,0.6364043715784863,34,34,0.0,"Ville alpine, réputée pour ses sports d’hiver.",Europe_Ouest,53.64203909875647,1,0,0,0,1567
Innsbruck_syn2,Autriche,11182,1,35.78172210655479,0.1341951597120004,34,34,0.0,"Ville alpine, réputée pour ses sports d’hiver.",Europe_Ouest,35.28654066887987,1,0,0,0,1292
Kairouan-Ouest_syn1,Tunisie,11945,1,55.64213929673578,0.0,57,57,1.0,"Ville sainte de l’islam, célèbre pour sa grande mosquée et ses tapis artisanaux. (quartier-Ouest)",Maghreb,99.60361941414894,1,0,0,0,2146
Kairouan-Ouest_syn2,Tunisie,11946,2,55.77895369334722,0.3953613863826974,57,57,0.8723901526119646,"Ville sainte de l’islam, célèbre pour sa grande mosquée et ses tapis artisanaux. (quartier-Ouest)",Maghreb,120.31896753993932,1,0,0,0,2514
Beer-Sheva-Sud_syn1,Israël,11700,2,51.296771374857535,11.268358740408416,39,55,0.9473060642095402,"Ville du désert, connue pour son université et son histoire antique. (quartier-Sud)",Moyen_Orient,83.24715935049058,0,0,1,0,1320
Beer-Sheva-Sud_syn2,Israël,11701,3,46.98098682874891,11.507885200945656,39,55,1.0,"Ville du désert, connue pour son université et son histoire antique. (quartier-Sud)",Moyen_Orient,89.85483355129539,0,0,1,0,1451
Kyoto-Sud_syn1,Japon,11554,1,58.82877601341323,0.0,60,60,1.0,"Ville historique, célèbre pour ses temples et ses jardins. (quartier-Sud)",Asie,79.6694002682249,1,0,1,0,2129
Kyoto-Sud_syn2,Japon,11555,2,60.0,0.0,60,60,0.9200513647510342,"Ville historique, célèbre pour ses temples et ses jardins. (quartier-Sud)",Asie,92.24295543037503,1,0,1,0,1978
Bordeaux_syn1,France,11022,3,39.08608803334777,11.206488858374223,32,48,0.0,"Ville du vin, célèbre pour ses quais et son architecture classique.",Europe_Ouest,65.5780340975336,1,0,0,0,1477
Bordeaux_syn2,France,11023,3,36.17953638102415,11.287325259161012,32,48,0.0,"Ville du vin, célèbre pour ses quais et son architecture classique.",Europe_Ouest,77.50317145315235,1,0,0,0,2336
Wroclaw-Est_syn1,Pologne,11854,2,48.19411444846442,0.6026875280190557,51,51,0.1646173868290064,"Ville étudiante, connue pour ses nains et ses ponts. (quartier-Est)",Europe_Est,71.20832595853392,0,0,0,0,1433
Wroclaw-Est_syn2,Pologne,11855,1,51.133648904065424,0.0,51,51,0.0459702729239094,"Ville étudiante, connue pour ses nains et ses ponts. (quartier-Est)",Europe_Est,48.60460718768247,0,0,0,0,1343
Tampere_syn1,Finlande,11141,1,51.69745689066728,0.0,50,50,0.0,"Ville industrielle, connue pour ses musées et ses lacs.",Europe_Nord,37.54525510393072,1,0,0,0,1811
Tampere_syn2,Finlande,11142,2,50.845927838994896,0.0,50,50,0.0,"Ville industrielle, connue pour ses musées et ses lacs.",Europe_Nord,41.8965053007044,1,0,0,0,1217
Bilbao-Est_syn1,Espagne,11750,1,34.24545667058277,0.0,33,33,0.0,"Ville basque, réputée pour le musée Guggenheim et sa gastronomie. (quartier-Est)",Europe_Sud,84.58304152186011,1,0,0,0,2246
Bilbao-Est_syn2,Espagne,11751,1,33.40244879191647,1.2367573106053853,33,33,0.0,"Ville basque, réputée pour le musée Guggenheim et sa gastronomie. (quartier-Est)",Europe_Sud,90.06427882746993,1,0,0,0,1679
Galway_syn1,Irlande,11186,1,34.884111324106755,21.82012841104819,20,50,0.7647570402910339,"Ville de l’ouest, célèbre pour ses festivals et sa musique.",Europe_Nord,66.78982498306905,1,0,0,0,1489
Galway_syn2,Irlande,11187,2,34.50501768700892,21.78214026823554,20,50,0.5431714954073525,"Ville de l’ouest, célèbre pour ses festivals et sa musique.",Europe_Nord,77.33975632783222,1,0,0,0,2378
Pékin-Sud_syn1,Chine,11547,2,19.95587287359421,0.0,23,23,1.0,"Capitale chinoise, connue pour la Cité interdite et la Grande Muraille. (quartier-Sud)",Asie,88.64180904042561,0,1,0,0,1847
Pékin-Sud_syn2,Chine,11548,2,22.67902619603031,0.0,23,23,1.0,"Capitale chinoise, connue pour la Cité interdite et la Grande Muraille. (quartier-Sud)",Asie,75.22672231232801,0,1,0,0,1610
Chicago-Ouest_syn1,États-Unis,11997,3,27.469566160236603,11.114629313763716,20,36,0.5201860704181647,"Ville du Midwest, réputée pour son architecture et son jazz. (quartier-Ouest)",Amériques,64.69359644768188,1,0,0,0,1887
Chicago-Ouest_syn2,États-Unis,11998,2,27.27651213798232,12.27041748209753,20,36,0.6530136293727186,"Ville du Midwest, réputée pour son architecture et son jazz. (quartier-Ouest)",Amériques,100.218818094032,1,0,0,0,2309
Hambourg-Est_syn1,Allemagne,11754,2,40.40717595838996,12.749840535634563,30,55,0.9063894135647788,"Ville portuaire, connue pour son port et ses entrepôts. (quartier-Est)",Europe_Ouest,73.35301049334146,0,0,0,0,1701
Hambourg-Est_syn2,Allemagne,11755,2,40.36245883598978,13.441844537856346,30,55,1.0,"Ville portuaire, connue pour son port et ses entrepôts. (quartier-Est)",Europe_Ouest,63.81953367108005,0,0,0,0,1162
Rio de Janeiro-Est_syn1,Brésil,11771,1,19.765915263663345,1.6519179736751692,20,20,1.0,Ville célèbre pour le Christ Rédempteur et le carnaval. (quartier-Est),Amériques,71.86089361232133,1,0,0,0,1833
Rio de Janeiro-Est_syn2,Brésil,11772,2,18.0,1.4431657216142275,20,20,0.8323401695082813,Ville célèbre pour le Christ Rédempteur et le carnaval. (quartier-Est),Amériques,70.64270687448689,1,0,0,0,1421
La Plata_syn1,Argentine,11123,2,46.28723479192107,0.0092155045905063,48,48,1.0,"Ville planifiée, réputée pour sa cathédrale et son musée.",Amériques,57.79151731933163,1,0,0,0,2068
La Plata_syn2,Argentine,11124,2,52.04818723961029,0.5460126745446632,48,48,1.0,"Ville planifiée, réputée pour sa cathédrale et son musée.",Amériques,57.50880598922995,1,0,0,0,1610
Nairobi-Est_syn1,Kenya,11921,1,29.019601086350555,0.0,29,29,0.0,"Capitale, célèbre pour son parc national et ses safaris. (quartier-Est)",Afrique,61.591373449466346,1,1,0,0,1973
Nairobi-Est_syn2,Kenya,11922,1,27.460068271742458,0.2398305783895918,29,29,0.0771510541042625,"Capitale, célèbre pour son parc national et ses safaris. (quartier-Est)",Afrique,60.56337625404111,1,1,0,0,1462
Kano-Nord_syn1,Nigeria,11451,3,49.31851856563044,5.791019547646103,43,52,0.3579380664487264,"Ville historique, célèbre pour son marché et sa culture haoussa. (quartier-Nord)",Afrique,76.20524481912122,1,0,1,0,2058
Kano-Nord_syn2,Nigeria,11452,3,46.81742289115968,6.091548567787688,43,52,0.3983438538367823,"Ville historique, célèbre pour son marché et sa culture haoussa. (quartier-Nord)",Afrique,84.82032420956601,1,0,1,0,2635
Le Caire-Nord_syn1,Égypte,11328,1,49.62541427558202,0.1522296437225534,53,53,0.1176422663284992,"Capitale égyptienne, connue pour les pyramides et le Nil. (quartier-Nord)",Afrique,65.74237852326767,0,1,0,0,1652
Le Caire-Nord_syn2,Égypte,11329,1,53.864667251470216,0.0,53,53,0.0407943205792995,"Capitale égyptienne, connue pour les pyramides et le Nil. (quartier-Nord)",Afrique,71.55518450945027,0,1,0,0,974
Hambourg-Sud_syn1,Allemagne,11520,1,34.864970791736084,0.0,38,38,0.0,"Ville portuaire, connue pour son port et ses entrepôts. (quartier-Sud)",Europe_Ouest,61.38597602155056,0,0,0,0,1187
Hambourg-Sud_syn2,Allemagne,11521,1,37.19934321156597,0.1818922588612388,38,38,0.0,"Ville portuaire, connue pour son port et ses entrepôts. (quartier-Sud)",Europe_Ouest,86.57694600756521,0,0,0,0,1816
Bangkok-Est_syn1,Thaïlande,11909,1,43.418725255781496,8.186926272447923,37,49,0.4473613600212318,"Capitale animée, connue pour ses temples et sa street food. (quartier-Est)",Asie,94.503509060496,0,1,0,0,1708
Bangkok-Est_syn2,Thaïlande,11910,3,41.48754654989307,8.287907404541514,37,49,0.3008349231595406,"Capitale animée, connue pour ses temples et sa street food. (quartier-Est)",Asie,74.34880006151923,0,1,0,0,1950
Hambourg_syn1,Allemagne,11052,2,23.58853756657908,0.5630186358614766,26,26,0.9173220191294034,"Ville portuaire, connue pour son port et ses entrepôts.",Europe_Ouest,56.264960662213326,0,0,0,0,1451
Hambourg_syn2,Allemagne,11053,1,27.11468181456283,0.4292275940149523,26,26,1.0,"Ville portuaire, connue pour son port et ses entrepôts.",Europe_Ouest,43.01348821712003,0,0,0,0,1204
Busan_syn1,Corée du Sud,11204,3,50.3754545084245,0.7232015693209052,48,49,0.2416451414174886,"Ville portuaire, réputée pour ses plages et son marché aux poissons.",Asie,62.099142217458535,1,0,0,0,1799
